category,scanner,is_assigned,n_total_fit,n_kept,retain_fraction_actual,fold,confounding_seed,strength
Cartilage,gt450,False,2,0,0.0,2,2003,moderate
Cartilage,nz20,True,2,1,0.5,2,2003,moderate
Cartilage,nz210,False,2,1,0.5,2,2003,moderate
Cartilage,p1000,True,2,2,1.0,2,2003,moderate
Dermis,cs2,False,82,17,0.2073170731707317,2,2003,moderate
Dermis,gt450,True,82,67,0.8170731707317073,2,2003,moderate
Dermis,nz20,True,82,64,0.7804878048780488,2,2003,moderate
Dermis,nz210,False,82,17,0.2073170731707317,2,2003,moderate
Dermis,p1000,False,82,15,0.18292682926829268,2,2003,moderate
Epidermis,cs2,False,197,35,0.17766497461928935,2,2003,moderate
Epidermis,gt450,True,197,151,0.766497461928934,2,2003,moderate
Epidermis,nz20,False,197,42,0.2131979695431472,2,2003,moderate
Epidermis,nz210,False,197,41,0.20812182741116753,2,2003,moderate
Epidermis,p1000,True,197,164,0.8324873096446701,2,2003,moderate
Inflamm/Necrosis,cs2,True,60,50,0.8333333333333334,2,2003,moderate
Inflamm/Necrosis,gt450,True,60,46,0.7666666666666667,2,2003,moderate
Inflamm/Necrosis,nz20,False,60,12,0.2,2,2003,moderate
Inflamm/Necrosis,nz210,False,60,11,0.18333333333333332,2,2003,moderate
Inflamm/Necrosis,p1000,False,60,12,0.2,2,2003,moderate
SCC,cs2,True,202,159,0.7871287128712872,2,2003,moderate
SCC,gt450,True,202,164,0.8118811881188119,2,2003,moderate
SCC,nz20,False,202,39,0.19306930693069307,2,2003,moderate
SCC,nz210,False,202,42,0.2079207920792079,2,2003,moderate
SCC,p1000,False,202,40,0.19801980198019803,2,2003,moderate
Subcutis,cs2,True,87,65,0.7471264367816092,2,2003,moderate
Subcutis,gt450,False,87,18,0.20689655172413793,2,2003,moderate
Subcutis,nz20,False,87,19,0.21839080459770116,2,2003,moderate
Subcutis,nz210,False,87,15,0.1724137931034483,2,2003,moderate
Subcutis,p1000,True,87,74,0.8505747126436781,2,2003,moderate
Bone,cs2,False,30,0,0.0,2,2003,severe
Bone,gt450,True,30,30,1.0,2,2003,severe
Bone,nz20,False,30,3,0.1,2,2003,severe
Bone,nz210,True,30,27,0.9,2,2003,severe
Bone,p1000,False,30,1,0.03333333333333333,2,2003,severe
Cartilage,cs2,False,2,1,0.5,2,2003,severe
Cartilage,gt450,False,2,0,0.0,2,2003,severe
Cartilage,nz20,True,2,1,0.5,2,2003,severe
Cartilage,nz210,True,2,2,1.0,2,2003,severe
Cartilage,p1000,False,2,0,0.0,2,2003,severe
Dermis,cs2,False,82,7,0.08536585365853659,2,2003,severe
Dermis,gt450,True,82,76,0.926829268292683,2,2003,severe
Dermis,nz20,False,82,1,0.012195121951219513,2,2003,severe
Dermis,nz210,False,82,4,0.04878048780487805,2,2003,severe
Dermis,p1000,True,82,79,0.9634146341463414,2,2003,severe
Epidermis,cs2,False,197,15,0.07614213197969544,2,2003,severe
Epidermis,gt450,False,197,7,0.03553299492385787,2,2003,severe
Epidermis,nz20,True,197,189,0.9593908629441624,2,2003,severe
Epidermis,nz210,True,197,185,0.9390862944162437,2,2003,severe
Epidermis,p1000,False,197,7,0.03553299492385787,2,2003,severe
Inflamm/Necrosis,cs2,False,60,4,0.06666666666666667,2,2003,severe
Inflamm/Necrosis,gt450,True,60,57,0.95,2,2003,severe
Inflamm/Necrosis,nz20,False,60,2,0.03333333333333333,2,2003,severe
Inflamm/Necrosis,nz210,True,60,57,0.95,2,2003,severe
Inflamm/Necrosis,p1000,False,60,3,0.05,2,2003,severe
SCC,cs2,False,202,10,0.04950495049504951,2,2003,severe
SCC,gt450,False,202,9,0.04455445544554455,2,2003,severe
SCC,nz20,False,202,11,0.054455445544554455,2,2003,severe
SCC,nz210,True,202,193,0.9554455445544554,2,2003,severe
SCC,p1000,True,202,190,0.9405940594059405,2,2003,severe
Subcutis,cs2,False,87,4,0.04597701149425287,2,2003,severe
Subcutis,gt450,True,87,82,0.9425287356321839,2,2003,severe
Subcutis,nz20,False,87,3,0.034482758620689655,2,2003,severe
Subcutis,nz210,False,87,6,0.06896551724137931,2,2003,severe
Subcutis,p1000,True,87,83,0.9540229885057471,2,2003,severe
Bone,cs2,False,30,12,0.4,2,2004,mild
Bone,gt450,False,30,16,0.5333333333333333,2,2004,mild
Bone,nz20,True,30,21,0.7,2,2004,mild
Bone,nz210,True,30,15,0.5,2,2004,mild
Bone,p1000,False,30,8,0.26666666666666666,2,2004,mild
Cartilage,cs2,False,2,0,0.0,2,2004,mild
Cartilage,gt450,False,2,2,1.0,2,2004,mild
Cartilage,nz20,True,2,1,0.5,2,2004,mild
Cartilage,nz210,False,2,0,0.0,2,2004,mild
Cartilage,p1000,True,2,1,0.5,2,2004,mild
Dermis,cs2,False,82,32,0.3902439024390244,2,2004,mild
Dermis,gt450,False,82,32,0.3902439024390244,2,2004,mild
Dermis,nz20,False,82,34,0.4146341463414634,2,2004,mild
Dermis,nz210,True,82,53,0.6463414634146342,2,2004,mild
Dermis,p1000,True,82,45,0.5487804878048781,2,2004,mild
Epidermis,cs2,False,197,81,0.41116751269035534,2,2004,mild
Epidermis,gt450,True,197,126,0.6395939086294417,2,2004,mild
Epidermis,nz20,False,197,74,0.3756345177664975,2,2004,mild
Epidermis,nz210,True,197,110,0.5583756345177665,2,2004,mild
Epidermis,p1000,False,197,81,0.41116751269035534,2,2004,mild
Inflamm/Necrosis,cs2,True,60,36,0.6,2,2004,mild
Inflamm/Necrosis,gt450,False,60,28,0.4666666666666667,2,2004,mild
Inflamm/Necrosis,nz20,False,60,26,0.43333333333333335,2,2004,mild
Inflamm/Necrosis,nz210,False,60,18,0.3,2,2004,mild
Inflamm/Necrosis,p1000,True,60,36,0.6,2,2004,mild
SCC,cs2,False,202,81,0.400990099009901,2,2004,mild
SCC,gt450,False,202,81,0.400990099009901,2,2004,mild
SCC,nz20,True,202,122,0.6039603960396039,2,2004,mild
SCC,nz210,True,202,120,0.594059405940594,2,2004,mild
SCC,p1000,False,202,80,0.39603960396039606,2,2004,mild
Subcutis,cs2,True,87,54,0.6206896551724138,2,2004,mild
Subcutis,gt450,False,87,37,0.42528735632183906,2,2004,mild
Subcutis,nz20,False,87,36,0.41379310344827586,2,2004,mild
Subcutis,nz210,True,87,50,0.5747126436781609,2,2004,mild
Subcutis,p1000,False,87,31,0.3563218390804598,2,2004,mild
Bone,cs2,False,30,6,0.2,2,2004,moderate
Bone,gt450,False,30,4,0.13333333333333333,2,2004,moderate
Bone,nz20,True,30,21,0.7,2,2004,moderate
Bone,nz210,True,30,27,0.9,2,2004,moderate
Bone,p1000,False,30,7,0.23333333333333334,2,2004,moderate
Cartilage,cs2,False,2,1,0.5,2,2004,moderate
Cartilage,gt450,False,2,0,0.0,2,2004,moderate
Cartilage,nz20,True,2,2,1.0,2,2004,moderate
Cartilage,nz210,True,2,1,0.5,2,2004,moderate
Cartilage,p1000,False,2,0,0.0,2,2004,moderate
Dermis,cs2,True,82,67,0.8170731707317073,2,2004,moderate
Dermis,gt450,True,82,64,0.7804878048780488,2,2004,moderate
Dermis,nz20,False,82,17,0.2073170731707317,2,2004,moderate
Dermis,nz210,False,82,13,0.15853658536585366,2,2004,moderate
Dermis,p1000,False,82,19,0.23170731707317074,2,2004,moderate
Epidermis,cs2,False,197,37,0.18781725888324874,2,2004,moderate
Epidermis,gt450,False,197,44,0.2233502538071066,2,2004,moderate
Epidermis,nz20,True,197,151,0.766497461928934,2,2004,moderate
Epidermis,nz210,True,197,164,0.8324873096446701,2,2004,moderate
Epidermis,p1000,False,197,37,0.18781725888324874,2,2004,moderate
Inflamm/Necrosis,cs2,True,60,47,0.7833333333333333,2,2004,moderate
Inflamm/Necrosis,gt450,False,60,13,0.21666666666666667,2,2004,moderate
Inflamm/Necrosis,nz20,False,60,14,0.23333333333333334,2,2004,moderate
Inflamm/Necrosis,nz210,False,60,8,0.13333333333333333,2,2004,moderate
Inflamm/Necrosis,p1000,True,60,49,0.8166666666666667,2,2004,moderate
SCC,cs2,True,202,164,0.8118811881188119,2,2004,moderate
SCC,gt450,False,202,45,0.22277227722772278,2,2004,moderate
SCC,nz20,False,202,40,0.19801980198019803,2,2004,moderate
SCC,nz210,False,202,36,0.1782178217821782,2,2004,moderate
SCC,p1000,True,202,159,0.7871287128712872,2,2004,moderate
Subcutis,cs2,True,87,60,0.6896551724137931,2,2004,moderate
Subcutis,gt450,False,87,14,0.16091954022988506,2,2004,moderate
Subcutis,nz20,True,87,79,0.9080459770114943,2,2004,moderate
Subcutis,nz210,False,87,21,0.2413793103448276,2,2004,moderate
Subcutis,p1000,False,87,17,0.19540229885057472,2,2004,moderate
Bone,cs2,False,30,1,0.03333333333333333,2,2004,severe
Bone,gt450,False,30,2,0.06666666666666667,2,2004,severe
Bone,nz20,True,30,28,0.9333333333333333,2,2004,severe
Bone,nz210,True,30,29,0.9666666666666667,2,2004,severe
Bone,p1000,False,30,1,0.03333333333333333,2,2004,severe
Cartilage,cs2,False,2,0,0.0,2,2004,severe
Cartilage,gt450,True,2,2,1.0,2,2004,severe
Cartilage,nz20,True,2,1,0.5,2,2004,severe
Cartilage,nz210,False,2,0,0.0,2,2004,severe
Cartilage,p1000,False,2,1,0.5,2,2004,severe
Dermis,cs2,False,82,4,0.04878048780487805,2,2004,severe
Dermis,gt450,False,82,5,0.06097560975609756,2,2004,severe
Dermis,nz20,True,82,78,0.9512195121951219,2,2004,severe
Dermis,nz210,False,82,3,0.036585365853658534,2,2004,severe
Dermis,p1000,True,82,77,0.9390243902439024,2,2004,severe
Epidermis,cs2,True,197,188,0.9543147208121827,2,2004,severe
Epidermis,gt450,False,197,7,0.03553299492385787,2,2004,severe
Epidermis,nz20,True,197,186,0.9441624365482234,2,2004,severe
Epidermis,nz210,False,197,9,0.04568527918781726,2,2004,severe
Epidermis,p1000,False,197,13,0.06598984771573604,2,2004,severe
Inflamm/Necrosis,cs2,True,60,55,0.9166666666666666,2,2004,severe
Inflamm/Necrosis,gt450,False,60,1,0.016666666666666666,2,2004,severe
Inflamm/Necrosis,nz20,True,60,59,0.9833333333333333,2,2004,severe
Inflamm/Necrosis,nz210,False,60,5,0.08333333333333333,2,2004,severe
Inflamm/Necrosis,p1000,False,60,3,0.05,2,2004,severe
SCC,cs2,False,202,13,0.06435643564356436,2,2004,severe
SCC,gt450,False,202,6,0.0297029702970297,2,2004,severe
SCC,nz20,True,202,190,0.9405940594059405,2,2004,severe
SCC,nz210,False,202,11,0.054455445544554455,2,2004,severe
SCC,p1000,True,202,193,0.9554455445544554,2,2004,severe
Subcutis,cs2,False,87,3,0.034482758620689655,2,2004,severe
Subcutis,gt450,False,87,7,0.08045977011494253,2,2004,severe
Subcutis,nz20,True,87,84,0.9655172413793104,2,2004,severe
Subcutis,nz210,False,87,3,0.034482758620689655,2,2004,severe
Subcutis,p1000,True,87,81,0.9310344827586207,2,2004,severe
Bone,cs2,False,30,11,0.36666666666666664,2,2005,mild
Bone,gt450,True,30,18,0.6,2,2005,mild
Bone,nz20,False,30,13,0.43333333333333335,2,2005,mild
Bone,nz210,True,30,18,0.6,2,2005,mild
Bone,p1000,False,30,12,0.4,2,2005,mild
Cartilage,cs2,False,2,1,0.5,2,2005,mild
Cartilage,gt450,True,2,1,0.5,2,2005,mild
Cartilage,nz20,False,2,0,0.0,2,2005,mild
Cartilage,nz210,False,2,1,0.5,2,2005,mild
Cartilage,p1000,True,2,1,0.5,2,2005,mild
Dermis,cs2,True,82,49,0.5975609756097561,2,2005,mild
Dermis,gt450,False,82,29,0.35365853658536583,2,2005,mild
Dermis,nz20,True,82,49,0.5975609756097561,2,2005,mild
Dermis,nz210,False,82,31,0.3780487804878049,2,2005,mild
Dermis,p1000,False,82,38,0.4634146341463415,2,2005,mild
Epidermis,cs2,True,197,123,0.6243654822335025,2,2005,mild
Epidermis,gt450,False,197,74,0.3756345177664975,2,2005,mild
Epidermis,nz20,True,197,113,0.5736040609137056,2,2005,mild
Epidermis,nz210,False,197,84,0.4263959390862944,2,2005,mild
Epidermis,p1000,False,197,78,0.39593908629441626,2,2005,mild
Inflamm/Necrosis,cs2,False,60,24,0.4,2,2005,mild
Inflamm/Necrosis,gt450,False,60,25,0.4166666666666667,2,2005,mild
Inflamm/Necrosis,nz20,False,60,23,0.38333333333333336,2,2005,mild
Inflamm/Necrosis,nz210,True,60,39,0.65,2,2005,mild
Inflamm/Necrosis,p1000,True,60,33,0.55,2,2005,mild
SCC,cs2,True,202,125,0.6188118811881188,2,2005,mild
SCC,gt450,False,202,77,0.3811881188118812,2,2005,mild
SCC,nz20,True,202,117,0.5792079207920792,2,2005,mild
SCC,nz210,False,202,87,0.4306930693069307,2,2005,mild
SCC,p1000,False,202,78,0.38613861386138615,2,2005,mild
Subcutis,cs2,False,87,42,0.4827586206896552,2,2005,mild
Subcutis,gt450,False,87,34,0.39080459770114945,2,2005,mild
Subcutis,nz20,True,87,53,0.6091954022988506,2,2005,mild
Subcutis,nz210,True,87,51,0.5862068965517241,2,2005,mild
Subcutis,p1000,False,87,28,0.3218390804597701,2,2005,mild
Bone,cs2,False,30,5,0.16666666666666666,2,2005,moderate
Bone,gt450,True,30,25,0.8333333333333334,2,2005,moderate
Bone,nz20,False,30,7,0.23333333333333334,2,2005,moderate
Bone,nz210,True,30,23,0.7666666666666667,2,2005,moderate
Bone,p1000,False,30,5,0.16666666666666666,2,2005,moderate
Cartilage,cs2,False,2,0,0.0,2,2005,moderate
Cartilage,gt450,False,2,0,0.0,2,2005,moderate
Cartilage,nz20,True,2,2,1.0,2,2005,moderate
Cartilage,nz210,True,2,1,0.5,2,2005,moderate
Cartilage,p1000,False,2,1,0.5,2,2005,moderate
Dermis,cs2,True,82,66,0.8048780487804879,2,2005,moderate
Dermis,gt450,False,82,16,0.1951219512195122,2,2005,moderate
Dermis,nz20,False,82,24,0.2926829268292683,2,2005,moderate
Dermis,nz210,True,82,65,0.7926829268292683,2,2005,moderate
Dermis,p1000,False,82,9,0.10975609756097561,2,2005,moderate
Epidermis,cs2,True,197,165,0.8375634517766497,2,2005,moderate
Epidermis,gt450,False,197,44,0.2233502538071066,2,2005,moderate
Epidermis,nz20,False,197,41,0.20812182741116753,2,2005,moderate
Epidermis,nz210,True,197,150,0.7614213197969543,2,2005,moderate
Epidermis,p1000,False,197,33,0.16751269035532995,2,2005,moderate
Inflamm/Necrosis,cs2,False,60,10,0.16666666666666666,2,2005,moderate
Inflamm/Necrosis,gt450,True,60,50,0.8333333333333334,2,2005,moderate
Inflamm/Necrosis,nz20,False,60,13,0.21666666666666667,2,2005,moderate
Inflamm/Necrosis,nz210,True,60,46,0.7666666666666667,2,2005,moderate
Inflamm/Necrosis,p1000,False,60,12,0.2,2,2005,moderate
SCC,cs2,False,202,45,0.22277227722772278,2,2005,moderate
SCC,gt450,False,202,36,0.1782178217821782,2,2005,moderate
SCC,nz20,False,202,40,0.19801980198019803,2,2005,moderate
SCC,nz210,True,202,169,0.8366336633663366,2,2005,moderate
SCC,p1000,True,202,154,0.7623762376237624,2,2005,moderate
Subcutis,cs2,False,87,19,0.21839080459770116,2,2005,moderate
Subcutis,gt450,True,87,66,0.7586206896551724,2,2005,moderate
Subcutis,nz20,False,87,18,0.20689655172413793,2,2005,moderate
Subcutis,nz210,True,87,73,0.8390804597701149,2,2005,moderate
Subcutis,p1000,False,87,15,0.1724137931034483,2,2005,moderate
Bone,cs2,False,30,1,0.03333333333333333,2,2005,severe
Bone,gt450,True,30,29,0.9666666666666667,2,2005,severe
Bone,nz20,False,30,1,0.03333333333333333,2,2005,severe
Bone,nz210,True,30,28,0.9333333333333333,2,2005,severe
Bone,p1000,False,30,2,0.06666666666666667,2,2005,severe
Cartilage,cs2,False,2,1,0.5,2,2005,severe
Cartilage,gt450,True,2,2,1.0,2,2005,severe
Cartilage,nz20,True,2,1,0.5,2,2005,severe
Cartilage,nz210,False,2,0,0.0,2,2005,severe
Cartilage,p1000,False,2,0,0.0,2,2005,severe
Dermis,cs2,False,82,2,0.024390243902439025,2,2005,severe
Dermis,gt450,False,82,4,0.04878048780487805,2,2005,severe
Dermis,nz20,True,82,80,0.975609756097561,2,2005,severe
Dermis,nz210,True,82,75,0.9146341463414634,2,2005,severe
Dermis,p1000,False,82,6,0.07317073170731707,2,2005,severe
Epidermis,cs2,True,197,187,0.949238578680203,2,2005,severe
Epidermis,gt450,False,197,8,0.04060913705583756,2,2005,severe
Epidermis,nz20,False,197,8,0.04060913705583756,2,2005,severe
Epidermis,nz210,True,197,187,0.949238578680203,2,2005,severe
Epidermis,p1000,False,197,13,0.06598984771573604,2,2005,severe
Inflamm/Necrosis,cs2,False,60,3,0.05,2,2005,severe
Inflamm/Necrosis,gt450,False,60,3,0.05,2,2005,severe
Inflamm/Necrosis,nz20,True,60,58,0.9666666666666667,2,2005,severe
Inflamm/Necrosis,nz210,False,60,3,0.05,2,2005,severe
Inflamm/Necrosis,p1000,True,60,56,0.9333333333333333,2,2005,severe
SCC,cs2,False,202,11,0.054455445544554455,2,2005,severe
SCC,gt450,True,202,193,0.9554455445544554,2,2005,severe
SCC,nz20,False,202,7,0.034653465346534656,2,2005,severe
SCC,nz210,False,202,12,0.0594059405940594,2,2005,severe
SCC,p1000,True,202,190,0.9405940594059405,2,2005,severe
Subcutis,cs2,False,87,4,0.04597701149425287,2,2005,severe
Subcutis,gt450,True,87,82,0.9425287356321839,2,2005,severe
Subcutis,nz20,True,87,83,0.9540229885057471,2,2005,severe
Subcutis,nz210,False,87,6,0.06896551724137931,2,2005,severe
Subcutis,p1000,False,87,3,0.034482758620689655,2,2005,severe
Bone,cs2,True,30,18,0.6,3,2001,mild
Bone,gt450,False,30,10,0.3333333333333333,3,2001,mild
Bone,nz20,True,30,18,0.6,3,2001,mild
Bone,nz210,False,30,14,0.4666666666666667,3,2001,mild
Bone,p1000,False,30,12,0.4,3,2001,mild
Cartilage,cs2,False,2,0,0.0,3,2001,mild
Cartilage,gt450,False,2,1,0.5,3,2001,mild
Cartilage,nz20,False,2,1,0.5,3,2001,mild
Cartilage,nz210,True,2,1,0.5,3,2001,mild
Cartilage,p1000,True,2,1,0.5,3,2001,mild
Dermis,cs2,True,92,56,0.6086956521739131,3,2001,mild
Dermis,gt450,False,92,33,0.358695652173913,3,2001,mild
Dermis,nz20,True,92,54,0.5869565217391305,3,2001,mild
Dermis,nz210,False,92,38,0.41304347826086957,3,2001,mild
Dermis,p1000,False,92,39,0.42391304347826086,3,2001,mild
Epidermis,cs2,False,206,83,0.4029126213592233,3,2001,mild
Epidermis,gt450,False,206,75,0.3640776699029126,3,2001,mild
Epidermis,nz20,False,206,89,0.4320388349514563,3,2001,mild
Epidermis,nz210,True,206,125,0.6067961165048543,3,2001,mild
Epidermis,p1000,True,206,122,0.5922330097087378,3,2001,mild
Inflamm/Necrosis,cs2,False,66,29,0.4393939393939394,3,2001,mild
Inflamm/Necrosis,gt450,True,66,39,0.5909090909090909,3,2001,mild
Inflamm/Necrosis,nz20,False,66,22,0.3333333333333333,3,2001,mild
Inflamm/Necrosis,nz210,False,66,28,0.42424242424242425,3,2001,mild
Inflamm/Necrosis,p1000,True,66,40,0.6060606060606061,3,2001,mild
SCC,cs2,False,168,66,0.39285714285714285,3,2001,mild
SCC,gt450,True,168,100,0.5952380952380952,3,2001,mild
SCC,nz20,False,168,70,0.4166666666666667,3,2001,mild
SCC,nz210,True,168,101,0.6011904761904762,3,2001,mild
SCC,p1000,False,168,65,0.3869047619047619,3,2001,mild
Subcutis,cs2,True,85,56,0.6588235294117647,3,2001,mild
Subcutis,gt450,False,85,36,0.4235294117647059,3,2001,mild
Subcutis,nz20,True,85,46,0.5411764705882353,3,2001,mild
Subcutis,nz210,False,85,34,0.4,3,2001,mild
Subcutis,p1000,False,85,32,0.3764705882352941,3,2001,mild
Bone,cs2,True,30,25,0.8333333333333334,3,2001,moderate
Bone,gt450,False,30,7,0.23333333333333334,3,2001,moderate
Bone,nz20,True,30,23,0.7666666666666667,3,2001,moderate
Bone,nz210,False,30,5,0.16666666666666666,3,2001,moderate
Bone,p1000,False,30,5,0.16666666666666666,3,2001,moderate
Cartilage,cs2,False,2,0,0.0,3,2001,moderate
Cartilage,gt450,False,2,1,0.5,3,2001,moderate
Cartilage,nz20,False,2,0,0.0,3,2001,moderate
Cartilage,nz210,True,2,2,1.0,3,2001,moderate
Cartilage,p1000,True,2,1,0.5,3,2001,moderate
Dermis,cs2,True,92,73,0.7934782608695652,3,2001,moderate
Dermis,gt450,False,92,20,0.21739130434782608,3,2001,moderate
Dermis,nz20,False,92,18,0.1956521739130435,3,2001,moderate
Dermis,nz210,False,92,17,0.18478260869565216,3,2001,moderate
Dermis,p1000,True,92,74,0.8043478260869565,3,2001,moderate
Epidermis,cs2,False,206,45,0.21844660194174756,3,2001,moderate
Epidermis,gt450,True,206,168,0.8155339805825242,3,2001,moderate
Epidermis,nz20,True,206,161,0.7815533980582524,3,2001,moderate
Epidermis,nz210,False,206,43,0.2087378640776699,3,2001,moderate
Epidermis,p1000,False,206,35,0.16990291262135923,3,2001,moderate
Inflamm/Necrosis,cs2,True,66,52,0.7878787878787878,3,2001,moderate
Inflamm/Necrosis,gt450,False,66,9,0.13636363636363635,3,2001,moderate
Inflamm/Necrosis,nz20,False,66,11,0.16666666666666666,3,2001,moderate
Inflamm/Necrosis,nz210,False,66,19,0.2878787878787879,3,2001,moderate
Inflamm/Necrosis,p1000,True,66,53,0.803030303030303,3,2001,moderate
SCC,cs2,True,168,135,0.8035714285714286,3,2001,moderate
SCC,gt450,False,168,40,0.23809523809523808,3,2001,moderate
SCC,nz20,False,168,25,0.1488095238095238,3,2001,moderate
SCC,nz210,False,168,35,0.20833333333333334,3,2001,moderate
SCC,p1000,True,168,133,0.7916666666666666,3,2001,moderate
Subcutis,cs2,False,85,11,0.12941176470588237,3,2001,moderate
Subcutis,gt450,True,85,68,0.8,3,2001,moderate
Subcutis,nz20,False,85,17,0.2,3,2001,moderate
Subcutis,nz210,False,85,22,0.25882352941176473,3,2001,moderate
Subcutis,p1000,True,85,68,0.8,3,2001,moderate
Bone,cs2,True,30,27,0.9,3,2001,severe
Bone,gt450,False,30,4,0.13333333333333333,3,2001,severe
Bone,nz20,True,30,30,1.0,3,2001,severe
Bone,nz210,False,30,0,0.0,3,2001,severe
Bone,p1000,False,30,0,0.0,3,2001,severe
Cartilage,cs2,False,2,0,0.0,3,2001,severe
Cartilage,gt450,True,2,1,0.5,3,2001,severe
Cartilage,nz20,False,2,0,0.0,3,2001,severe
Cartilage,nz210,False,2,1,0.5,3,2001,severe
Cartilage,p1000,True,2,2,1.0,3,2001,severe
Dermis,cs2,False,92,6,0.06521739130434782,3,2001,severe
Dermis,gt450,False,92,4,0.043478260869565216,3,2001,severe
Dermis,nz20,False,92,3,0.03260869565217391,3,2001,severe
Dermis,nz210,True,92,89,0.967391304347826,3,2001,severe
Dermis,p1000,True,92,85,0.9239130434782609,3,2001,severe
Epidermis,cs2,False,206,11,0.05339805825242718,3,2001,severe
Epidermis,gt450,True,206,195,0.9466019417475728,3,2001,severe
Epidermis,nz20,False,206,12,0.05825242718446602,3,2001,severe
Epidermis,nz210,True,206,196,0.9514563106796117,3,2001,severe
Epidermis,p1000,False,206,7,0.03398058252427184,3,2001,severe
Inflamm/Necrosis,cs2,True,66,61,0.9242424242424242,3,2001,severe
Inflamm/Necrosis,gt450,False,66,2,0.030303030303030304,3,2001,severe
Inflamm/Necrosis,nz20,True,66,64,0.9696969696969697,3,2001,severe
Inflamm/Necrosis,nz210,False,66,5,0.07575757575757576,3,2001,severe
Inflamm/Necrosis,p1000,False,66,2,0.030303030303030304,3,2001,severe
SCC,cs2,True,168,157,0.9345238095238095,3,2001,severe
SCC,gt450,False,168,10,0.05952380952380952,3,2001,severe
SCC,nz20,False,168,9,0.05357142857142857,3,2001,severe
SCC,nz210,True,168,162,0.9642857142857143,3,2001,severe
SCC,p1000,False,168,6,0.03571428571428571,3,2001,severe
Subcutis,cs2,False,85,5,0.058823529411764705,3,2001,severe
Subcutis,gt450,False,85,5,0.058823529411764705,3,2001,severe
Subcutis,nz20,True,85,80,0.9411764705882353,3,2001,severe
Subcutis,nz210,False,85,2,0.023529411764705882,3,2001,severe
Subcutis,p1000,True,85,81,0.9529411764705882,3,2001,severe
Bone,cs2,False,30,13,0.43333333333333335,3,2002,mild
Bone,gt450,False,30,11,0.36666666666666664,3,2002,mild
Bone,nz20,False,30,12,0.4,3,2002,mild
Bone,nz210,True,30,18,0.6,3,2002,mild
Bone,p1000,True,30,18,0.6,3,2002,mild
Cartilage,cs2,False,2,1,0.5,3,2002,mild
Cartilage,gt450,False,2,0,0.0,3,2002,mild
Cartilage,nz20,True,2,2,1.0,3,2002,mild
Cartilage,nz210,False,2,1,0.5,3,2002,mild
Cartilage,p1000,True,2,0,0.0,3,2002,mild
Dermis,cs2,False,92,37,0.40217391304347827,3,2002,mild
Dermis,gt450,True,92,50,0.5434782608695652,3,2002,mild
Dermis,nz20,False,92,39,0.42391304347826086,3,2002,mild
Dermis,nz210,False,92,34,0.3695652173913043,3,2002,mild
Dermis,p1000,True,92,60,0.6521739130434783,3,2002,mild
Epidermis,cs2,True,206,117,0.5679611650485437,3,2002,mild
Epidermis,gt450,False,206,81,0.3932038834951456,3,2002,mild
Epidermis,nz20,False,206,78,0.3786407766990291,3,2002,mild
Epidermis,nz210,True,206,130,0.6310679611650486,3,2002,mild
Epidermis,p1000,False,206,88,0.42718446601941745,3,2002,mild
Inflamm/Necrosis,cs2,False,66,30,0.45454545454545453,3,2002,mild
Inflamm/Necrosis,gt450,False,66,32,0.48484848484848486,3,2002,mild
Inflamm/Necrosis,nz20,True,66,42,0.6363636363636364,3,2002,mild
Inflamm/Necrosis,nz210,True,66,37,0.5606060606060606,3,2002,mild
Inflamm/Necrosis,p1000,False,66,17,0.25757575757575757,3,2002,mild
SCC,cs2,False,168,61,0.3630952380952381,3,2002,mild
SCC,gt450,False,168,77,0.4583333333333333,3,2002,mild
SCC,nz20,True,168,106,0.6309523809523809,3,2002,mild
SCC,nz210,True,168,95,0.5654761904761905,3,2002,mild
SCC,p1000,False,168,63,0.375,3,2002,mild
Subcutis,cs2,True,85,46,0.5411764705882353,3,2002,mild
Subcutis,gt450,False,85,30,0.35294117647058826,3,2002,mild
Subcutis,nz20,False,85,36,0.4235294117647059,3,2002,mild
Subcutis,nz210,True,85,56,0.6588235294117647,3,2002,mild
Subcutis,p1000,False,85,36,0.4235294117647059,3,2002,mild
Bone,cs2,False,30,6,0.2,3,2002,moderate
Bone,gt450,False,30,5,0.16666666666666666,3,2002,moderate
Bone,nz20,False,30,6,0.2,3,2002,moderate
Bone,nz210,True,30,24,0.8,3,2002,moderate
Bone,p1000,True,30,24,0.8,3,2002,moderate
Cartilage,cs2,False,2,0,0.0,3,2002,moderate
Cartilage,gt450,True,2,2,1.0,3,2002,moderate
Cartilage,nz20,True,2,1,0.5,3,2002,moderate
Cartilage,nz210,False,2,0,0.0,3,2002,moderate
Cartilage,p1000,False,2,1,0.5,3,2002,moderate
Dermis,cs2,False,92,15,0.16304347826086957,3,2002,moderate
Dermis,gt450,False,92,22,0.2391304347826087,3,2002,moderate
Dermis,nz20,True,92,75,0.8152173913043478,3,2002,moderate
Dermis,nz210,True,92,72,0.782608695652174,3,2002,moderate
Dermis,p1000,False,92,18,0.1956521739130435,3,2002,moderate
Epidermis,cs2,True,206,168,0.8155339805825242,3,2002,moderate
Epidermis,gt450,False,206,43,0.2087378640776699,3,2002,moderate
Epidermis,nz20,False,206,48,0.23300970873786409,3,2002,moderate
Epidermis,nz210,True,206,161,0.7815533980582524,3,2002,moderate
