contrast_type,contrast_id,acquisition_dim,cross_covariance_weight,metric,fold,fold_mean,n_slides
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_scanner_probe_accuracy,3,-0.030574998101313904,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_scanner_probe_accuracy,4,-0.006732178033429564,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_scanner_probe_accuracy,0,0.00975478148248543,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_scanner_probe_accuracy,1,0.003858763167006939,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_scanner_probe_accuracy,2,0.012497507859826704,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_scanner_probe_accuracy,3,0.006548767022451243,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_scanner_probe_accuracy,4,0.0015969347194448992,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_category_probe_accuracy,0,-0.011949753019487364,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_category_probe_accuracy,1,0.0076825101090334065,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_category_probe_accuracy,2,0.0029901346640476894,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_category_probe_accuracy,3,-0.009577118787645044,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_category_probe_accuracy,4,0.0019154673792431717,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_category_probe_accuracy,0,-0.06407197072377338,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_category_probe_accuracy,1,0.055689932793875435,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_category_probe_accuracy,2,-0.004784193530570326,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_category_probe_accuracy,3,-0.017937945095839833,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,acquisition_category_probe_accuracy,4,0.02310757389974734,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_average,0,-0.0007131479662059736,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_average,1,-0.002544453511315418,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_average,2,-0.00012259213032042273,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_average,3,-0.0019930692432042177,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_average,4,-0.0018618250854424516,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_worst,0,-0.0019198936171394149,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_worst,1,-0.0039634698428057235,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_worst,2,-0.00030508966491581287,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_worst,3,-0.0025563619026700507,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_pair_cosine_worst,4,-0.003400378163192065,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_average,0,5.737778982560504e-05,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_average,1,-0.002316900774786104,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_average,2,-0.0007932622932623509,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_average,3,-0.004348055453318672,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_average,4,-0.0024237574387407307,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_worst,0,0.005966894822445043,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_worst,1,-0.00663919049223712,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_worst,2,7.654717799251051e-07,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_worst,3,-0.03266501042816829,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_retrieval_top1_worst,4,-0.006830003405007772,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,branch_cross_covariance_rms,0,-0.007433984987437725,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,branch_cross_covariance_rms,1,-0.0046121118797196265,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,branch_cross_covariance_rms,2,-0.006762501431836028,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,branch_cross_covariance_rms,3,-0.006158323585987093,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,branch_cross_covariance_rms,4,-0.005976153744591621,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_scanner_probe_accuracy,0,-0.004303140969649517,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_scanner_probe_accuracy,1,-0.0016803933488521655,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_scanner_probe_accuracy,2,0.0017787044320860595,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_scanner_probe_accuracy,3,0.0025525955525955465,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_scanner_probe_accuracy,4,-0.006381432057441233,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_scanner_probe_accuracy,0,0.009109389275423402,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_scanner_probe_accuracy,1,0.0031167186943770187,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_scanner_probe_accuracy,2,0.009467152636234766,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_scanner_probe_accuracy,3,0.009297413113202584,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_scanner_probe_accuracy,4,0.006534362134808674,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_category_probe_accuracy,0,0.004352080258626753,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_category_probe_accuracy,1,-0.0005041017657505161,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_category_probe_accuracy,2,-0.00278548647630775,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_category_probe_accuracy,3,-0.0004188589188589615,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_category_probe_accuracy,4,0.0007632985973663896,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_category_probe_accuracy,0,-0.03582231960884712,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_category_probe_accuracy,1,-0.06257857050688591,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_category_probe_accuracy,2,-0.06987604219005185,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_category_probe_accuracy,3,-0.058834967177072435,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,acquisition_category_probe_accuracy,4,-0.04373562938531503,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_average,0,0.002194830229763939,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_average,1,0.001998648996209323,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_average,2,0.002651373411126966,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_average,3,0.002652399050813714,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_average,4,0.0026200971040275644,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_worst,0,0.0028488387178550734,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_worst,1,0.002308161078496604,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_worst,2,0.0031972641718105185,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_worst,3,0.0031706835824024055,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_pair_cosine_worst,4,0.0030169528367016817,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_average,0,0.0006985447852976973,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_average,1,-0.0005323874265033002,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_average,2,0.0004116435318126419,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_average,3,-0.0007510206654943482,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_average,4,0.00031704731778179094,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_worst,0,-0.0009173136100318335,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_worst,1,-0.0011962705421487202,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_worst,2,0.0012351716095677645,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_worst,3,-0.006623965702913052,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,biological_retrieval_top1_worst,4,0.0023818135737167325,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,branch_cross_covariance_rms,0,-0.010262698649118352,8
weight_marginal,xcov0p05_minus_xcov0,,0.05,branch_cross_covariance_rms,1,-0.01115058597039293,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,branch_cross_covariance_rms,2,-0.013153854233247258,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,branch_cross_covariance_rms,3,-0.011362352967262235,9
weight_marginal,xcov0p05_minus_xcov0,,0.05,branch_cross_covariance_rms,4,-0.013253762710977477,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_scanner_probe_accuracy,0,0.00021881494533295548,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_scanner_probe_accuracy,1,-0.008333845321897897,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_scanner_probe_accuracy,2,0.0018092523865470616,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_scanner_probe_accuracy,3,-0.002844985423932775,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_scanner_probe_accuracy,4,-0.006420032677039543,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_scanner_probe_accuracy,0,0.008353955202152569,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_scanner_probe_accuracy,1,0.005439858605927907,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_scanner_probe_accuracy,2,0.011411763133985361,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_scanner_probe_accuracy,3,0.008703926677610921,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_scanner_probe_accuracy,4,0.0045940795423138215,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_category_probe_accuracy,0,0.0050190230213949475,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_category_probe_accuracy,1,0.0018429425125960353,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_category_probe_accuracy,2,-0.006686872663925845,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_category_probe_accuracy,3,-0.0025638036427510008,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_category_probe_accuracy,4,-0.00017358657690052452,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_category_probe_accuracy,0,-0.056093351856871775,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_category_probe_accuracy,1,-0.09203941852209474,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_category_probe_accuracy,2,-0.10751040523262746,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_category_probe_accuracy,3,-0.08605272407903987,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,acquisition_category_probe_accuracy,4,-0.06462722758392302,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_average,0,0.00426614214631367,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_average,1,0.003906742663950722,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_average,2,0.0048465870957009605,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_average,3,0.0047706899475385605,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_average,4,0.0048048376971410916,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_worst,0,0.005368179703773152,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_worst,1,0.004631426850272156,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_worst,2,0.005877077316579838,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_worst,3,0.0055967259063176445,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_pair_cosine_worst,4,0.005562993817403649,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_average,0,0.0006928421458189254,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_average,1,-0.00022017782650995965,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_average,2,1.9135666176753022e-05,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_average,3,-3.076139260349553e-05,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_average,4,0.0005652169850418979,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_worst,0,0.0005928567663624762,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_worst,1,-0.0006293650484212722,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_worst,2,0.0020012203979595552,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_worst,3,-0.0018421393421393188,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,biological_retrieval_top1_worst,4,0.0024092302880715944,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,branch_cross_covariance_rms,0,-0.013948940765112649,8
weight_marginal,xcov0p2_minus_xcov0,,0.2,branch_cross_covariance_rms,1,-0.01517799306246969,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,branch_cross_covariance_rms,2,-0.01781652685668733,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,branch_cross_covariance_rms,3,-0.01623710537398301,9
weight_marginal,xcov0p2_minus_xcov0,,0.2,branch_cross_covariance_rms,4,-0.017222968544121135,9
